SalesID,EmployeeID,CustomerID,ProductID,Quantity,Unit price,Discount,TotalPrice,SalesDate,TransactionNumber,Tempery key
4050,18,4050,359,3,276.69,0,,3/12/2021,EUBD09BWDZD44P46TAJ3,4160
4051,3,4051,32,2,172.764,0.1,,3/12/2021,CWYTCIIAP1HXADY2ZXP6,4161
4052,5,4052,105,3,4.224,0.2,,3/12/2021,NXV7UB64UDUXO4EUB4F4,4162
4053,10,4053,182,2,409.272,0.4,,3/12/2021,DUPPIB0PF9XDKKK7AER7,4163
4054,15,4054,429,11,55.44,0.2,,3/12/2021,E3WK3JUN1POW9V0REEEH,4164
4055,7,4055,146,4,20.928,0.2,,3/12/2021,6QMO6AH2S3R1J2P0Q0DO,4165
4056,10,4056,122,6,1801.632,0.2,,3/12/2021,7UMR4D2E3XLO88DAVX8D,4166
4057,15,4057,160,1,67.176,0.4,,3/12/2021,FIJUW9GAXVCXWJGRHEYY,4167
4058,2,4058,45,5,646.2,0.2,,3/12/2021,SBXI00OA0MCO09NMIELW,4168
4059,18,4059,225,7,72.744,0.2,,3/12/2021,X8SDDFRWF0MSMN7MCW8R,4169
4060,3,4060,445,3,572.16,0.2,,3/12/2021,W809WAS5YZD2LU255NLW,4170
4061,20,4061,189,3,68.112,0.2,,3/12/2021,RH0X5T3C15GYM4LG5CSA,4171
4062,22,4062,148,3,25.032,0.2,,3/12/2021,Z9O9TPEHQZFLLPI8SVZ1,4172
4063,2,4063,425,1,39.992,0.2,,3/13/2021,536WZ6ZU75W2NS8BNC4P,4173
4064,5,4064,64,9,20.016,0.2,,3/13/2021,B61C1F37DGS9DT6IDTIE,4174
4065,12,4065,396,1,3.104,0.2,,3/13/2021,TP3TAZ1TAJMA7SDIU4IS,4175
4066,5,4066,133,5,7.52,0.2,,3/13/2021,9XYW4Y9CTVQHZO3EOMX8,4176
4067,11,4067,346,3,10.272,0.2,,3/13/2021,T08112JNPT94DKS5X60S,4177
4068,10,4068,105,12,47.808,0.2,,3/13/2021,GNVT73935HKJ5FXPU2WQ,4178
4069,14,4069,30,9,978.84,0.2,,3/13/2021,JBPK85UG2341SCKFHLZX,4179
4070,5,4070,229,9,13.14,0.8,,3/13/2021,PDSFT0SXQ7ZBQ5A1HO3A,4180
4071,21,4071,232,4,10.024,0.8,,3/13/2021,FU7JORSNP70G1ONVNP1R,4181
4072,21,4072,226,2,156.3728,0.32,,3/13/2021,1ZZUPHM5TZ2IMITADBDB,4182
4073,8,4073,53,2,999.98,0,,3/13/2021,GPTN2RPAITVPBMHUKE3H,4183
4074,10,4074,79,6,821.94,0,,3/13/2021,1F9RFNRC2NFGCYTBM8MF,4184
4075,12,4075,315,4,220.064,0.2,,3/13/2021,9RW2V9K3Q9UDQEAJVM4X,4185
4076,2,4076,450,4,339.136,0.2,,3/14/2021,F5G8YNNIX6G2USNDPKD7,4186
4077,18,4077,187,2,7.04,0,,3/14/2021,6LYLRY1WWOSBOHB7SPXW,4187
4078,14,4078,355,4,5.04,0,,3/14/2021,KIRRCPVLNJHSTMHGO4NK,4188
4079,9,4079,393,3,116.28,0,,3/14/2021,AEYE0MENCM674M26UF95,4189
4080,6,4080,269,3,47.976,0.2,,3/14/2021,84AIUVTR4LABB94SCC2G,4190
4081,13,4081,71,9,60.048,0.2,,3/15/2021,BWBKP0F9UPDEZ29OW5RL,4191
4082,11,4082,57,1,5.022,0.7,,3/15/2021,81VVTCXEH27PBX7ZY5VE,4192
4083,3,4083,5,3,182.994,0.8,,3/15/2021,9VXWC7U4G6BV22VFOVNH,4193
4084,1,4084,310,3,10.272,0.2,,3/15/2021,DM5PN42PYZW6DZ6YZH42,4194
4085,15,4085,436,3,7.857,0.7,,3/15/2021,1WWT8UCJ997WMW9R7O3S,4195
4086,22,4086,112,2,302.384,0.2,,3/15/2021,OPPAR2W7SS1AUJPH5JRN,4196
4087,10,4087,57,3,20.952,0.2,,3/15/2021,JVNH1KIHB9S39TGPEX0S,4197
4088,8,4088,282,3,11.784,0.2,,3/15/2021,XLI4QS0SQVJ224U1SPID,4198
4089,1,4089,416,9,638.82,0,,3/15/2021,GJ87LP9RQLQVUM95CBSI,4199
4090,21,4090,400,2,20.7,0,,3/15/2021,Z9S68ILVGEPV0W5Z6D0N,4200
4091,4,4091,438,3,10.95,0,,3/15/2021,5TSJIKXARR14XUVKPXCE,4201
4092,16,4092,120,3,14.352,0.2,,3/15/2021,08Z4BC0IBETMA0KFXSL9,4202
4093,19,4093,96,2,221.024,0.2,,3/16/2021,6DZ1GVZMJMDCT82F53WY,4203
4094,18,4094,254,7,3080,0,,3/16/2021,CX3GGRQHXLM568Z9F7XB,4204
4095,19,4095,233,4,79.96,0,,3/16/2021,L1R7NZ36QWZM94FQOWMY,4205
4096,21,4096,266,3,587.97,0,,3/16/2021,M4XDCEJDU7T3CNGLKW5O,4206
4097,22,4097,366,5,32.4,0,,3/16/2021,LLP6KQ04W3H9KZWUUAKK,4207
4098,8,4098,349,5,404.9,0,,3/16/2021,Y3BURNJQQLL4WQWJNM82,4208
4099,6,4099,82,5,9449.95,0,,3/16/2021,S3ZZOYDNNIV1JWLTO5TE,4209
4100,8,4100,183,2,12.94,0,,3/16/2021,CEW5ZAMNJ5FFA50BU3O5,4210
4101,2,4101,286,1,2.264,0.8,,3/16/2021,33P3CTAPZHFNJGO3TONR,4211
4102,18,4102,32,1,0.444,0.8,,3/16/2021,4DGL9RKHT248B9B72NHB,4212
4103,8,4103,342,8,146.176,0.2,,3/17/2021,KN0RRPB80E0E3ZP9H32Q,4213
4104,21,4104,446,2,15.92,0,,3/17/2021,5EAF76DWR16F2KPFTH19,4214
4105,3,4105,340,5,159.96,0.2,,3/17/2021,SO3T7ALXKKFLPE8PCJIX,4215
4106,2,4106,84,2,13.76,0.2,,3/17/2021,9CUZ1F0TNL0GYCQ6L0WS,4216
4107,12,4107,275,2,4.312,0.8,,3/17/2021,6GQTC5GPHYJBYJB9U6UL,4217
4108,12,4108,362,2,13.96,0,,3/18/2021,XZF5R1IJQJL5C2W35O9J,4218
4109,13,4109,102,3,27.414,0.4,,3/18/2021,6MG50TFXRT17U9HBOL3Y,4219
4110,18,4110,140,2,73.98,0,,3/18/2021,QFX5LHF5OHL10RCYZQ82,4220
4111,12,4111,331,1,160.98,0,,3/18/2021,YPJYISESH35LXF6JZEBZ,4221
4112,2,4112,366,3,17.34,0,,3/18/2021,3CG5TI4DOUVVJSQD63O0,4222
4113,10,4113,173,1,3.28,0,,3/18/2021,6DFG3C5FZBW3VVC3SOA9,4223
4114,18,4114,403,3,8.856,0.2,,3/18/2021,S89PDNG5TBNZDWY0PQ6Y,4224
4115,4,4115,159,3,158.376,0.2,,3/18/2021,PIZSOWDAEEDRYE55QPPP,4225
4116,20,4116,125,5,1219.96,0.2,,3/18/2021,6093HYE23X4AH3PAXPQ3,4226
4117,20,4117,367,2,3.168,0.2,,3/18/2021,EX98EITUY1H9OIIPO6YZ,4227
4118,23,4118,12,3,19.44,0,,3/18/2021,51INBRFPS3JEY5LLFPQ8,4228
4119,17,4119,259,7,454.86,0,,3/19/2021,KH7IONN035768ZT5DGTR,4229
4120,13,4120,84,8,91.392,0.2,,3/19/2021,FE8OPYUDC7I5PKKA5M3S,4230
4121,23,4121,161,4,19.04,0.2,,3/19/2021,OYB7Q6RG18WGE42YTYOT,4231
4122,21,4122,194,6,37.44,0,,3/19/2021,BZLPAGICCNFZ3Y0M67RI,4232
4123,10,4123,309,3,37.59,0,,3/19/2021,UE6H9DM1CZWQOFY3B8YR,4233
4124,22,4124,91,2,26.032,0.2,,3/19/2021,V6A01SFAAS0KBGLE802W,4234
4125,22,4125,127,3,35.91,0,,3/19/2021,ZOI8EI2IVYTR4Y7WH8K6,4235
4126,17,4126,374,3,91.032,0.2,,3/19/2021,FT7T7IDIQSHPJXHL30JP,4236
4127,1,4127,382,6,54.66,0,,3/19/2021,RQWWW2P3QKAUZNDPC6GZ,4237
4128,19,4128,223,6,67.344,0.2,,3/19/2021,CEE5OY06NMRMXN2AWAFN,4238
4129,20,4129,19,3,2624.985,0.5,,3/19/2021,077VJA4WQT2QNEBIR74P,4239
4130,14,4130,35,4,73.28,0,,3/19/2021,2YI71ZAFFW1CRC77A4OV,4240
4131,13,4131,75,5,14.48,0.8,,3/19/2021,XSOW99QS52BYHY9ONHAU,4241
4132,6,4132,355,3,11.952,0.2,,3/20/2021,AX1EW24AH3FTN45UBRQJ,4242
4133,23,4133,298,3,15.552,0.2,,3/20/2021,9TQE9DXIMMD1SMVNID6M,4243
4134,9,4134,186,9,45,0,,3/20/2021,OZV4UT3UCPKBT03B0NP7,4244
4135,1,4135,152,3,209.97,0,,3/20/2021,UG1SUIA6SEKX6LTU9FJT,4245
4136,10,4136,197,5,112.12,0.2,,3/20/2021,9WTQZLRCIPHEOTJTCZBT,4246
4137,2,4137,353,7,1575.14,0,,3/20/2021,JBZENFAGQ75D4LJ82VWI,4247
4138,6,4138,28,7,25.06,0,,3/20/2021,AP2IHR91XF700PLTCB5H,4248
4139,4,4139,416,6,6.924,0.8,,3/20/2021,RHB1K80L93FBT9MWV6O0,4249
4140,10,4140,221,3,37.392,0.2,,3/20/2021,SSXD4WXEPKQ1ZI7RGWJ8,4250
4141,10,4141,268,5,79.12,0.2,,3/20/2021,NCSP6GZXG4HGFZPDOGC3,4251
4142,4,4142,217,3,18.9,0,,3/21/2021,JJO9TQE5F95RZ4G5OXFX,4252
4143,18,4143,27,9,57.42,0,,3/21/2021,9F8LJJHDSF6583S3FCPK,4253
4144,10,4144,324,7,12.74,0,,3/21/2021,0VCOFU980JW6QA4FOA6X,4254
4145,8,4145,149,3,8.82,0,,3/21/2021,NUYMR1N18KPCP8KWW4P8,4255
4146,22,4146,190,1,120.784,0.2,,3/21/2021,RWAZITNNR2JNZD0D2OSL,4256
4147,12,4147,32,3,322.59,0,,3/21/2021,RY6T01KJS6GPNVXOM97Z,4257
4148,6,4148,236,3,9.762,0.8,,3/22/2021,HH6PQUJJTFXMW0X35HS3,4258
4149,2,4149,181,1,13.72,0.2,,3/22/2021,YW3YBI3PFELLUAHZ4A60,4259
4150,21,4150,211,1,55.2,0.2,,3/22/2021,YQJ2QU0KHRFW8IL3QECF,4260
4151,9,4151,407,4,259.136,0.2,,3/22/2021,D0B02QG416L24Z5JVKO3,4261
4152,5,4152,169,5,29.24,0.2,,3/22/2021,YN5PLRVWDWUK6KP72O4J,4262
4153,20,4153,402,3,15.552,0.2,,3/22/2021,FKUT4IFJUTNCOFD6AHYK,4263
4154,2,4154,384,3,4.896,0.2,,3/22/2021,NAQHXFGCSWJJOI2BWG8G,4264
4155,14,4155,124,4,38.088,0.7,,3/22/2021,1W4SZWAVD0Q4U47K9G94,4265
4156,13,4156,15,3,2.808,0.7,,3/22/2021,0PDKGQS7K95H6H62FH81,4266
4157,19,4157,307,2,47.984,0.2,,3/22/2021,E6FUEN2J1QTUV16Q8J5H,4267
4158,1,4158,110,6,26.064,0.7,,3/22/2021,TQLNON1HTY125MJXQ13Q,4268
4159,22,4159,222,3,15.696,0.2,,3/22/2021,IJBMAFZB7X2JILFU7QZ0,4269
4160,21,4160,74,3,12.84,0,,3/22/2021,8SSRPENSHI2RZA790D72,4270
4161,15,4161,68,3,539.97,0,,3/23/2021,M0YJN143JA3QMAQIUK1C,4271
4162,15,4162,357,2,22.58,0,,3/23/2021,PF0SJB8K6DSYULSU82DJ,4272
4163,20,4163,281,4,16.52,0,,3/23/2021,Y7Z1CZGQ6S6POWKYR3QV,4273
4164,11,4164,358,3,671.94,0,,3/23/2021,DXARSPYOMHNTSR70R7CR,4274
4165,17,4165,416,7,169.064,0.2,,3/23/2021,5I15L6YCHN2ASG93BAJU,4275
4166,4,4166,160,9,168.624,0.2,,3/23/2021,H28JJ8VZQY9Q8ESHQAZE,4276
4167,5,4167,4,3,19.44,0,,3/23/2021,H9BUVW4M7AGWVNGSM2X2,4277
4168,17,4168,197,4,31.92,0,,3/24/2021,ROSJJ2GLK0KGCZTWONCR,4278
4169,14,4169,164,2,433.568,0.2,,3/24/2021,INTTDQCP381B8QKJACTN,4279
4170,11,4170,378,6,31.104,0.2,,3/24/2021,GSJ4498DEBI3CWDXDV1P,4280
4171,1,4171,223,3,54.816,0.2,,3/24/2021,5TG08HJJK6HJ35ICCEFE,4281
4172,5,4172,29,7,48.86,0,,3/24/2021,J327MCN2CAAF2AY33VRO,4282
4173,19,4173,361,2,14.2,0,,3/24/2021,U41J9QUL1HMACMPDTL5W,4283
4174,3,4174,436,2,12.96,0,,3/24/2021,7V641UJ98IOPMPZ1NDLS,4284
4175,8,4175,403,2,58.34,0,,3/24/2021,BTO4PO8PA9LSDM9UF7WB,4285
4176,14,4176,424,2,56.3,0,,3/24/2021,SYYLPXQC57K3ZV2I0B6B,4286
4177,13,4177,335,5,629.95,0,,3/24/2021,Y82X82P686OH4JUPI0RH,4287
4178,15,4178,243,3,122.97,0,,3/24/2021,510ODR6CFVQZSTQVNGU0,4288
4179,20,4179,184,5,46.35,0,,3/24/2021,W1WMVB7SHBET7T628VAJ,4289
4180,18,4180,78,9,14.976,0.2,,3/24/2021,XKB6L0JTELJHB3RX4JM3,4290
4181,15,4181,32,5,4.24,0.8,,3/24/2021,MSIC0L6X6CVKAVQMBQOK,4291
4182,6,4182,66,4,319.96,0,,3/24/2021,88OX081BTSXIW6V6C5GX,4292
4183,19,4183,207,3,17.04,0,,3/24/2021,8D2OPKYUG59657ON1UW8,4293
4184,13,4184,246,3,344.91,0,,3/24/2021,46VDO5WMHFZG3ZVL9BO2,4294
4185,11,4185,413,1,81.94,0,,3/24/2021,CNOBRY6IABJOW477B0E1,4295
4186,3,4186,108,6,98.16,0,,3/25/2021,64FR7VNEYB919DXELPQD,4296
4187,20,4187,424,7,6.874,0.8,,3/25/2021,ITBJICO0A37B3RLUYUC5,4297
4188,5,4188,406,1,1.996,0.8,,3/25/2021,U7Y34ELSF8GCOOB37PJZ,4298
4189,13,4189,152,2,8.928,0.2,,3/25/2021,UVRYE3AQQ4T596YXDXS9,4299
4190,12,4190,285,1,9.99,0,,3/25/2021,TD34V1ORRBLW6TDASRI1,4300
4191,3,4191,203,3,10499.97,0,,3/25/2021,VQK2JHNF3F5SZ1HOTJ1L,4301
4192,17,4192,319,5,21.12,0.2,,3/25/2021,ZS892CLNL698EXMI2BK1,4302
4193,11,4193,331,2,696.42,0,,3/26/2021,OWF36SVMY7HFUWXCSH41,4303
4194,3,4194,218,3,304.776,0.2,,3/26/2021,I9VJL3V5R8HJMBWS5WKQ,4304
4195,20,4195,97,2,51.98,0,,3/26/2021,MYSTJ1P69UF0K6MJJKOZ,4305
4196,4,4196,248,5,24.7,0,,3/26/2021,IE1J2598LBVQKGYTXBGP,4306
4197,19,4197,206,3,21.93,0,,3/26/2021,L9VQTABGTILUHOKYC5FQ,4307
4198,17,4198,93,4,394.816,0.2,,3/26/2021,29OJ6FCASQMGCW55T9UY,4308
4199,9,4199,413,4,18.192,0.7,,3/26/2021,RT9W2REUL60YBJ066MVZ,4309
4200,2,4200,89,1,7.31,0,,3/26/2021,0RZE5SFSIVLSIAFFN4NY,4310
4201,10,4201,394,2,799.984,0.2,,3/26/2021,6KMH0C4YMNZYMR1AHWZY,4311
4202,18,4202,279,6,41.28,0,,3/26/2021,W8LTVJE457O0D496C63K,4312
4203,10,4203,201,7,184.66,0,,3/27/2021,35RXWXTXLRKM762TCYQ5,4313
4204,22,4204,238,5,49.25,0,,3/27/2021,DAJ1CPY5KYBQNS3TWZMK,4314
4205,6,4205,123,2,10.16,0,,3/27/2021,KF3D5X6DZ8DEKQU8WJ7V,4315
4206,8,4206,413,2,14.76,0,,3/27/2021,KPYB228KZGEPFJLVGKJ7,4316
4207,23,4207,186,2,34.08,0,,3/27/2021,K98T4XZT8CF2ZG39KHBR,4317
4208,18,4208,207,3,17.67,0,,3/27/2021,R4ZMG3HLV27FY4QJY4NQ,4318
4209,2,4209,174,5,1604.9,0,,3/27/2021,BJ15FWP6KUHHIRET4WOU,4319
4210,2,4210,203,1,385.686,0.3,,3/28/2021,IPP15W0V3MGWXIZ084GD,4320
4211,8,4211,96,2,15.984,0.2,,3/28/2021,U8YH727PSS5WNBUBV6JB,4321
4212,16,4212,159,3,9.42,0,,3/28/2021,LY13C6634Z2K1NGQJXUS,4322
4213,7,4213,151,2,6.56,0,,3/28/2021,OS2BMODKB8PIR93Q2201,4323
4214,15,4214,171,2,24.56,0,,3/28/2021,R15IMD5T52YRLN28OOIR,4324
4215,7,4215,154,3,128.4,0,,3/28/2021,0P7JNZ76BTVZ7WQWSZA8,4325
4216,11,4216,52,4,62.28,0,,3/28/2021,66QQ5M0HDDH99QCYZYDY,4326
4217,7,4217,33,3,9.24,0,,3/28/2021,T92REQBCWO7JDUIHSHC6,4327
4218,2,4218,243,8,482.664,0.15,,3/28/2021,XFEQX6EYT0W94CXNZRWO,4328
4219,16,4219,44,2,4799.984,0.2,,3/28/2021,HP9PVVTH7G1RXVTO0GJX,4329
4220,15,4220,360,2,37.94,0,,3/28/2021,2NBA9HLTSQFHKGQ412AL,4330
4221,13,4221,227,6,18.288,0.2,,3/28/2021,LJVI7G3YYBDRRE1YFMD7,4331
4222,17,4222,391,5,385.8,0.2,,3/28/2021,UF2QT1O6MFWDT7TA8V1Z,4332
4223,12,4223,278,2,102.96,0,,3/28/2021,ZX4EUXXINKDPTJBIIJDF,4333
4224,2,4224,43,3,174.42,0,,3/28/2021,CYBZ3AA5I6ZIFVIXBY4R,4334
4225,2,4225,347,2,1.964,0.8,,3/28/2021,ZVJN0NIRQCNK0MZSFRNM,4335
4226,4,4226,206,3,94.428,0.6,,3/29/2021,4DD6DOSL6K9NQD2SB3MS,4336
4227,13,4227,238,4,45.92,0,,3/29/2021,SUCYF8J5W7G4AVH6HMZP,4337
4228,7,4228,447,1,61.584,0.2,,3/29/2021,ADSIGHKMUGN3893Y16ZM,4338
4229,10,4229,19,1,22.48,0,,3/29/2021,RIGACJY48OJFP8EKETRB,4339
4230,18,4230,325,9,332.028,0.6,,3/29/2021,A7CQP1F37RGMBJUC74YL,4340
4231,5,4231,392,9,11.394,0.8,,3/29/2021,LR4NI1ODMC7BQHA4KMIJ,4341
4232,9,4232,106,3,15.552,0.2,,3/29/2021,1X3SEOK86PTPWOG826ZR,4342
4233,11,4233,119,6,31.104,0.2,,3/29/2021,KE8BL2J7NHG2GKU1V4D4,4343
4234,16,4234,305,1,6.316,0.8,,3/29/2021,GNELTSUWHFISBGIUGTM0,4344
4235,14,4235,134,3,11.352,0.2,,3/29/2021,I7CNG3M772MMK3RUQS9O,4345
4236,8,4236,283,9,20.808,0.2,,3/29/2021,51YA43B6EBQ34XG1XCO8,4346
4237,18,4237,289,4,11.416,0.8,,3/30/2021,ADV5QCRZP0DCPD6ECB0A,4347
4238,20,4238,72,7,9.408,0.2,,3/30/2021,SRWJG6BTTFKGMVO25DQK,4348
4239,8,4239,398,1,19.83,0,,3/30/2021,PACREK9MK0OYOHLZL96G,4349
4240,2,4240,112,2,209.7,0,,3/30/2021,WLSV2HHC7X9PT3HJR1L1,4350
4241,2,4241,223,4,43.92,0,,3/30/2021,8FVHYD23J3K41SPJVC3S,4351
4242,18,4242,383,3,20.232,0.2,,3/30/2021,OUOLRASZVPI9WVCG92ZX,4352
4243,7,4243,180,3,149.97,0,,3/30/2021,PVZO24IMH8ZC1P8QM43C,4353
4244,16,4244,47,3,27.81,0,,3/31/2021,YI261STG413IKYYPWO59,4354
4245,12,4245,396,3,66.3,0,,3/31/2021,EGJWV63PMYWK8RCXI0CP,4355
4246,1,4246,196,1,1.64,0,,3/31/2021,I37XC7LSDNTK709N2DGT,4356
4247,21,4247,132,5,1049.2,0,,3/31/2021,VJZH57AE9TQYEV4OW5JP,4357
4248,7,4248,415,5,20.9,0,,3/31/2021,CR3JVJSV6T5W2MJ8G60A,4358
4249,4,4249,49,6,88.08,0,,3/31/2021,4T2LS55Z58W4FJSVXANH,4359
4250,21,4250,54,4,751.92,0,,3/31/2021,20L1B9KFGYIEU8X1Y2EN,4360
4251,7,4251,4,7,887.103,0.1,,3/31/2021,O9EPKAUTZ79UM1GC9O6S,4361
4252,8,4252,1,7,55.944,0.2,,3/31/2021,Y26KY64KELI2CCBU22RX,4362
4253,2,4253,343,2,10.688,0.2,,4/1/2021,IO2Z80D5ASPSGQ775L4Q,4363
4254,10,4254,52,2,11.824,0.2,,4/1/2021,LLRRAO4H6LEVKGD3LQ6Q,4364
4255,7,4255,207,3,63.312,0.2,,4/1/2021,4SS9VM3NXGN69X3B7XB8,4365
4256,17,4256,400,4,96.784,0.8,,4/1/2021,36BXW9T3JVXZUGSZIF21,4366
4257,16,4257,155,3,10.476,0.6,,4/1/2021,85QPAJASESVIR1MHCZCA,4367
4258,19,4258,331,2,9.762,0.7,,4/2/2021,532G3F6H6GQQAUK0IW20,4368
4259,1,4259,157,2,196.784,0.2,,4/2/2021,I2HGJZHJPONIUFSF569M,4369
4260,1,4260,33,2,47.98,0,,4/2/2021,125Z0L2DSL1WL675VD63,4370
4261,6,4261,319,5,13.05,0,,4/2/2021,X3ML89KA9S2I6ND8QMTD,4371
4262,17,4262,20,4,63.96,0,,4/2/2021,7G9FCP7TEUSO8HLBN6J4,4372
4263,13,4263,145,1,80.48,0,,4/2/2021,ACPY3TM3RWK1ZPNC6WJD,4373
4264,3,4264,300,3,11.673,0.7,,4/3/2021,VXAUY6SW2G998W3KH8WL,4374
4265,23,4265,412,8,863.128,0.3,,4/3/2021,NY7N8RXZH90RFFEE34NU,4375
4266,14,4266,208,3,3.564,0.8,,4/3/2021,OGBRQSJRONNRR8Z27QEU,4376
4267,3,4267,281,7,956.6648,0.32,,4/3/2021,L69ITHP5D49QIYHWVHZD,4377
4268,7,4268,279,3,12.588,0.8,,4/3/2021,BJD19AI6B9FGQSJWJ5AA,4378
4269,6,4269,278,5,171.96,0.2,,4/3/2021,GP0Q8U7ULJOJLG2ZYEWW,4379
4270,20,4270,273,4,871.4,0,,4/4/2021,K5TJJAQ5QS0KRVTCA0FA,4380
4271,22,4271,416,11,692.472,0.2,,4/4/2021,QPQX4BHWKQDDPVK77PKH,4381
4272,2,4272,344,4,207.76,0,,4/4/2021,VQOZUL8MNEHMSUF2MEY8,4382
4273,13,4273,295,9,71.928,0.2,,4/4/2021,52M61Z953AVTOUY2YAQ8,4383
4274,2,4274,252,1,25.99,0,,4/4/2021,XCWRX045KBL8GPO1SSLY,4384
4275,11,4275,339,1,3.592,0.2,,4/4/2021,K3MS30HZN480Y8QQE4Z5,4385
4276,8,4276,362,2,48.632,0.8,,4/4/2021,IZ9L84A05H59SC89YT0N,4386
4277,4,4277,53,2,323.1,0,,4/4/2021,X7C7HHYBDOLTH24C7VV7,4387
4278,21,4278,257,7,9099.93,0,,4/4/2021,HM2Q5VHGGAYIULSWDQNB,4388
4279,14,4279,133,2,9.96,0,,4/4/2021,XDNBMGCGU58V9PTJAUKD,4389
4280,23,4280,295,5,25.3,0,,4/4/2021,ODT1O57MWE0VTVGW4OTR,4390
4281,1,4281,82,2,11.36,0,,4/4/2021,YR7ZGUDM55QM3RLWGSGG,4391
4282,16,4282,124,2,69.264,0.1,,4/4/2021,PVYSIMG2UQIMNZ0PLGVD,4392
4283,7,4283,187,1,3.69,0,,4/4/2021,1CBG8HEXS5UNX8V87X8W,4393
4284,23,4284,122,3,1103.97,0,,4/4/2021,AE7ZFRL6VCL3SNJNCA41,4394
4285,15,4285,66,2,246.1328,0.32,,4/5/2021,2LOZPQ4HDIMGJQY3GSQT,4395
4286,18,4286,331,2,11.696,0.2,,4/5/2021,WT9K5LCLVN4VF8TJ0Q1G,4396
4287,7,4287,148,1,439.992,0.2,,4/5/2021,HTYM8XKKVHD8D5REEK5R,4397
4288,10,4288,181,1,64.784,0.2,,4/5/2021,Z5QM1315L6VOTZYF04FF,4398
4289,3,4289,376,5,33.28,0.8,,4/5/2021,EFOVBQS2GNHZUJPSZ2E3,4399
4290,2,4290,52,3,14.088,0.2,,4/5/2021,UWTO8F0WYS7C0KQ1RQC9,4400
4291,20,4291,285,2,11.16,0,,4/5/2021,5IDOZG9M111BMKJU73AR,4401
4292,22,4292,4,9,896.328,0.2,,4/5/2021,IUANTYZR8C1UBPDGZ9ZR,4402
4293,1,4293,218,1,189,0,,4/5/2021,WQ60E066JM1IWNO315HA,4403
4294,19,4294,34,3,53.982,0.4,,4/5/2021,OPZCF2PDX3HGE416J350,4404
4295,8,4295,177,5,177.225,0.5,,4/5/2021,BTQIZ2JYEQJHA4ZZ4VSH,4405
4296,19,4296,176,3,129.39,0,,4/5/2021,AQTJIH2X2BRSTDW9UG05,4406
4297,15,4297,338,4,54.32,0,,4/5/2021,ICYY4Z16E7DJQ12XYGKG,4407
4298,1,4298,379,13,4367.896,0.2,,4/5/2021,4SL729P1E23F9OADFDF9,4408
4299,11,4299,48,2,49.568,0.2,,4/5/2021,FFCN9KFPBQ93AJBT2013,4409
4300,9,4300,106,6,161.376,0.2,,4/6/2021,GWC93INST9SO2OC8KSPA,4410
4301,1,4301,413,2,2.784,0.2,,4/6/2021,HGGF7VZLI8CTYDJIX4DN,4411
4302,6,4302,268,5,8.72,0.2,,4/6/2021,GWEHZPS76MMHFMVCWS9Z,4412
4303,3,4303,422,1,3.912,0.2,,4/6/2021,V50C5LZIH2P4O0K2X756,4413
4304,7,4304,267,7,59.752,0.2,,4/6/2021,BLQBIRO50B4O9LRE5U3T,4414
4305,2,4305,1,4,63.92,0,,4/6/2021,PJXDRLBAZK3TLJJA0MUB,4415
4306,18,4306,229,5,383.96,0.2,,4/6/2021,1R0UO173479IC8TCWB6H,4416
4307,11,4307,18,3,7.752,0.2,,4/6/2021,661GWWHH2VOXHFYKLQDL,4417
4308,16,4308,339,2,33.568,0.2,,4/6/2021,N6SUCE8G1FZV8ULZES5Q,4418
4309,11,4309,396,7,666.344,0.2,,4/7/2021,0FP29KDL7Y8VYLU8AHKD,4419
4310,14,4310,5,4,573.728,0.2,,4/7/2021,QU6Z5BKQS8MHK2WUHL8H,4420
4311,12,4311,181,3,21.936,0.2,,4/7/2021,3MK13X60B2XVD9LI338S,4421
4312,14,4312,126,3,19.44,0,,4/7/2021,EQLDEJXDSVBWHN8MY2DE,4422
4313,12,4313,95,4,447.968,0.2,,4/7/2021,H5PL7SBCEI0OCOVYNPE8,4423
4314,5,4314,322,2,16.78,0,,4/7/2021,I7LZWMCW51UE4XLWS7QM,4424
4315,18,4315,157,2,20.96,0,,4/7/2021,EDB74YCNACZ63YY3MA5Y,4425
4316,11,4316,207,3,88.752,0.2,,4/7/2021,9G5A7RA2UINML4T9RRO0,4426
4317,23,4317,196,3,304.23,0,,4/7/2021,UOV81ZMS6WKNK4W6XW61,4427
4318,23,4318,431,2,167.86,0,,4/7/2021,Y43KBMKA23CA6BO3PRP5,4428
4319,3,4319,371,6,82.38,0,,4/7/2021,BJAV51KVJXKMYG1BDB7K,4429
4320,15,4320,200,3,23.976,0.2,,4/8/2021,PBSUK837AGCRS6JHBUDF,4430
4321,13,4321,55,1,33.29,0,,4/8/2021,TUZTOMJL1Z5TDM8H1LSG,4431
4322,21,4322,50,2,14.952,0.7,,4/8/2021,9G7U5AHT1HU4OWGS1VMK,4432
4323,7,4323,288,3,323.982,0.4,,4/8/2021,8H6YEJB0A8KYOJERYIC1,4433
4324,13,4324,223,2,2.286,0.7,,4/8/2021,ZHBPPPRO0P5W20Y1WRQ6,4434
4325,7,4325,125,3,14.352,0.2,,4/8/2021,9JE2MJGP2QLVY791JQDQ,4435
4326,15,4326,410,3,71.976,0.2,,4/8/2021,XBVD7RY7N2WNIIOV3CTL,4436
